,,,,,,,,
,,K0101094,新瀉妙高寒作里3年熟成辣椒醬,20260729,20260729            ,5,132,台中倉庫
,,A0101007,日清紫蘿蘭薄力粉25K,20260730,20260730            ,57,133,台中倉庫
,,A0101008,日清紫蘿蘭薄力粉1K,20260730,20260730            ,25,133,台中倉庫
,,G0603005,早和果樹園有田柑橘汁180ml,20260730,20260730            ,119,133,台中倉庫
,,I0102015,Corsiglia糖漬檸檬皮丁(6x6mm)2.5K,20260730,20260730            ,4,133,台中倉庫
,,I0102015,Corsiglia糖漬檸檬皮丁(6x6mm)2.5K,20260730,20260730            ,1,133,苗栗倉庫
,,J0201012,Kenko五種堅果沙拉醬1L,20260730,20260730            ,74,133,台中倉庫
,,J0201012,Kenko五種堅果沙拉醬1L,20260730,20260730            ,238,133,台北倉庫
,,J0201012,Kenko五種堅果沙拉醬1L,20260730,20260730            ,180,133,苗栗倉庫
,,F0101030,L'Opera美索38%(鈕扣)經典牛奶巧克力5K,20260731,20260731            ,15,134,台北倉庫
,,G0502002,柚子屋本店100%柚子汁720ML,20260731,20260731            ,10,134,苗栗倉庫
,,I0507013,FOODHOOD中澤香草卡士達1KG,20260731,20260731            ,96,134,台中倉庫
,,I0507013,FOODHOOD中澤香草卡士達1KG,20260731,20260731            ,71,134,台北倉庫
,,I0507013,FOODHOOD中澤香草卡士達1KG,20260731,20260731            ,3,134,苗栗倉庫
,,J0302001,Fundokin分銅金青柚子辣椒500G,20260731,20260731            ,485,134,台北倉庫
,,J0302001,Fundokin分銅金青柚子辣椒500G,20260731,20260731            ,45,134,苗栗倉庫
,,J0302002,Fundokin分銅金青柚子辣椒50G,20260731,20260731            ,2,134,苗栗倉庫
,,J0499025,東丸淡口醬油1.8L,20260731,20260731            ,16,134,苗栗倉庫
,,K0101017,丸友柴魚高湯包(梅),20260731,20260731            ,3,134,台中倉庫
,,K0101017,丸友柴魚高湯包(梅),20260731,20260731            ,117,134,台北倉庫
,,K0101017,丸友柴魚高湯包(梅),20260731,20260731            ,5,134,苗栗倉庫
,,K0101203,北海道汐吹細絲鹽昆布200G,20260731,20260731            ,4,134,台中倉庫
,,A0101003,日清百合花法國粉25K,20260801,20260801            ,87,135,台北倉庫
,,A0101003,日清百合花法國粉25K,20260801,20260801            ,32,135,玉裕寄倉
,,A0101003,日清百合花法國粉25K,20260801,20260801            ,132,135,苗栗倉庫
,,J0399098,MARUYA八丁味噌醬500G,20260801,20260801            ,39,135,台北倉庫
,,J0399098,MARUYA八丁味噌醬500G,20260801,20260801            ,13,135,苗栗倉庫
,,K0201097,Kenko TB 低卡無油洋蔥沙拉醬1L,20260802,20260802            ,75,136,台北倉庫
,,A0102025,昭和北海道100麵粉25K,20260803,20260803            ,8,137,客訂品-台中倉
,,A0313006,FOODHOOD新鮮油炸用麵包粉,20260803,20260803            ,288,137,同立倉儲
,,A0102003,昭和先鋒特高筋粉25K,20260804,20260804            ,463,138,大昌華嘉DKSH倉
,,A0102003,昭和先鋒特高筋粉25K,20260804,20260804            ,107,138,台中倉庫
,,F0401039,L'Opera PISTACHIO PASTE 100%開心果醬 100G(樣品用),20260804,20260804            ,2,138,台北倉庫
,,I0101014,梅原柚子丁1K,20260804,20260804            ,36,138,台中倉庫
,,I0101014,梅原柚子丁1K,20260804,20260804            ,51,138,台北倉庫
,,I0101014,梅原柚子丁1K,20260804,20260804            ,2,138,苗栗倉庫
,,I0101020,梅原檸檬皮絲10K,20260804,20260804            ,6,138,台中倉庫
,,I0101020,梅原檸檬皮絲10K,20260804,20260804            ,38,138,台北倉庫
,,I0101020,梅原檸檬皮絲10K,20260804,20260804            ,2,138,苗栗倉庫
,,I0404058,SICOLY杏桃果泥(無加糖)1KG,20260804,20260804            ,6,138,台中倉庫
,,I0404058,SICOLY杏桃果泥(無加糖)1KG,20260804,20260804            ,102,138,台北倉庫
,,I0404058,SICOLY杏桃果泥(無加糖)1KG,20260804,20260804            ,3,138,苗栗倉庫
,,B0301026,現磨硬質帕瑪森乳酪中粒粉1K,20260805,20260805            ,6,139,台中倉庫
,,B0301026,現磨硬質帕瑪森乳酪中粒粉1K,20260805,20260805            ,13,139,台北倉庫
,,B0301026,現磨硬質帕瑪森乳酪中粒粉1K,20260805,20260805            ,5,139,苗栗倉庫
,,K0101160,創味烤飛魚高湯,20260805,20260805            ,4,139,客訂品-台北倉
,,A0101003,日清百合花法國粉25K,20260806,20260806            ,47,140,台中倉庫
,,A0101003,日清百合花法國粉25K,20260806,20260806            ,101,140,台北倉庫
,,A0101003,日清百合花法國粉25K,20260806,20260806            ,80,140,玉裕寄倉
,,A0101003,日清百合花法國粉25K,20260806,20260806            ,40,140,好好立和-台北倉
,,A0101003,日清百合花法國粉25K,20260806,20260806            ,197,140,苗栗倉庫
,,A0102009,昭和霓虹土司專用粉25K,20260806,20260806            ,201,140,大昌華嘉DKSH倉
,,A0111007,布瑟T130裸麥粉25KG,20260806,20260806            ,2,140,客訂品-台北倉
,,J0101021,橫井釀造 真黑醋500ML,20260806,20260806            ,5,140,台北鎖貨倉
,,A0101007,日清紫蘿蘭薄力粉25K,20260807,20260807            ,199,141,台中倉庫
,,B0202002,MG奶油乳酪10K,20260807,20260807            ,1,141,客訂品-台北倉
,,F0101030,L'Opera美索38%(鈕扣)經典牛奶巧克力5K,20260807,20260807            ,80,141,台北倉庫
,,G0601003,森半焙茶粉500G,20260807,20260807            ,9,141,台中倉庫
,,G0601003,森半焙茶粉500G,20260807,20260807            ,28,141,台北倉庫
,,G0601003,森半焙茶粉500G,20260807,20260807            ,10,141,苗栗倉庫
,,F0101032,L'Opera迪芙40%(鈕扣)經典牛奶巧克力5K,20260808,20260808            ,35,142,台北倉庫
,,J0499023,湯淺醬藏白醬油720ML,20260808,20260808            ,9,142,台中倉庫
,,A0102005,昭和高級蛋糕粉25K,20260809,20260809            ,520,143,大昌華嘉DKSH倉
,,A0102005,昭和高級蛋糕粉25K,20260809,20260809            ,151,143,台中倉庫
,,A0111002,布瑟T55法國小麥粉25KG,20260809,20260809            ,24,143,台中倉庫
,,A0111002,布瑟T55法國小麥粉25KG,20260809,20260809            ,9,143,台北倉庫
,,A0111002,布瑟T55法國小麥粉25KG,20260809,20260809            ,11,143,苗栗倉庫
,,A0111011,布瑟T55法國小麥粉1KG,20260809,20260809            ,12,143,台中倉庫
,,A0111011,布瑟T55法國小麥粉1KG,20260809,20260809            ,20,143,台北倉庫
,,A0111011,布瑟T55法國小麥粉1KG,20260809,20260809            ,15,143,苗栗倉庫
,,A0112002,橫山製粉北海道產春戀,20260809,20260809            ,70,143,好好立和-台北倉
,,H0399040,椰子粉1K,20260809,20260809            ,17,143,苗栗倉庫
,,A0111001,布瑟T45法國小麥粉25KG,20260810,20260810            ,4,144,苗栗倉庫
,,A0111010,布瑟T45法國小麥粉1KG,20260810,20260810            ,27,144,台北倉庫
,,A0111010,布瑟T45法國小麥粉1KG,20260810,20260810            ,8,144,苗栗倉庫
,,I0404058,SICOLY杏桃果泥(無加糖)1KG,20260810,20260810            ,18,144,好食在
,,M0501205,冷凍A5 近江牛 Short Plate 外腹肉-胸腹肉,20260810,20260810            ,5.9,144,客訂品-台北倉
,,M0501206,冷凍A5 近江牛 Short Rib 中腹肉-胸腹肉,20260810,20260810            ,12.1,144,客訂品-台北倉
,,B0301079,FOODHOOD艾曼達起司絲,20260811,20260811            ,23,145,台中倉庫
,,B0301079,FOODHOOD艾曼達起司絲,20260811,20260811            ,15,145,台北倉庫
,,B0301079,FOODHOOD艾曼達起司絲,20260811,20260811            ,4,145,苗栗倉庫
,,B0301081,FOODHOOD100%莫扎瑞拉乳酪絲,20260811,20260811            ,19,145,苗栗倉庫
,,B0301082,FOODHOOD雙色乳酪絲,20260811,20260811            ,60,145,大榮松山
,,B0301082,FOODHOOD雙色乳酪絲,20260811,20260811            ,119,145,台中倉庫
,,B0301082,FOODHOOD雙色乳酪絲,20260811,20260811            ,123,145,台北倉庫
,,B0301082,FOODHOOD雙色乳酪絲,20260811,20260811            ,60,145,苗栗倉庫
,,I0299044,守窯者台灣煙燻龍眼乾(五天五夜)580G,20260811,20260811            ,7,145,台中倉庫
,,I0299044,守窯者台灣煙燻龍眼乾(五天五夜)580G,20260811,20260811            ,9,145,台北倉庫
,,I0299044,守窯者台灣煙燻龍眼乾(五天五夜)580G,20260811,20260811            ,6,145,苗栗倉庫
,,Z0010002,CAPUTO 00 麵粉(咖)25KG(製麵專用),20260811,20260811            ,2.273,145,製麵部加工倉
,,H0305001,九鬼星印焙煎胡麻粒(黑)1K,20260812,20260812            ,12,146,台中倉庫
,,H0305001,九鬼星印焙煎胡麻粒(黑)1K,20260812,20260812            ,42,146,台北倉庫
,,H0305005,九鬼星印焙煎胡麻粒(金)1K,20260812,20260812            ,21,146,客訂品-台北倉
,,K0301032,黃金鵝油香蔥,20260812,20260812            ,3,146,台北倉庫
,,K0301032,黃金鵝油香蔥,20260812,20260812            ,5,146,苗栗倉庫
,,A0102003,昭和先鋒特高筋粉25K,20260813,20260813            ,137,147,大昌華嘉DKSH倉
,,A0101003,日清百合花法國粉25K,20260814,20260814            ,40,148,台中倉庫
,,A0101003,日清百合花法國粉25K,20260814,20260814            ,890,148,騏通低溫倉
,,A0101007,日清紫蘿蘭薄力粉25K,20260814,20260814            ,240,148,大昌華嘉DKSH倉
,,A0111022,布瑟T65傳統紅標25KG,20260814,20260814            ,7,148,台中倉庫
,,A0111022,布瑟T65傳統紅標25KG,20260814,20260814            ,26,148,台北倉庫
,,A0111022,布瑟T65傳統紅標25KG,20260814,20260814            ,1,148,苗栗倉庫
,,A0111022,布瑟T65傳統紅標25KG,20260814,20260814            ,80,148,騏通低溫倉
,,H0305002,九鬼星印焙煎胡麻粒(白)1K,20260814,20260814            ,9,148,台中倉庫
,,H0305002,九鬼星印焙煎胡麻粒(白)1K,20260814,20260814            ,61,148,台北倉庫
,,H0305002,九鬼星印焙煎胡麻粒(白)1K,20260814,20260814            ,5,148,苗栗倉庫
,,H0305010,九鬼星印焙煎胡麻粉(黑)(M)5KG,20260814,20260814            ,100,148,好好立和-台北倉
,,H0399040,椰子粉1K,20260816,20260816            ,11,150,苗栗倉庫
,,A0101001,日清山茶花強力粉25K,20260817,20260817            ,43,151,台北倉庫
,,A0102017,昭和金蘭中華麵用粉25K,20260817,20260817            ,2,151,客訂品-台中倉
,,B0203001,燈塔牌奶油乳酪1K,20260817,20260817            ,24,151,台中倉庫
,,B0203001,燈塔牌奶油乳酪1K,20260817,20260817            ,64,151,台北倉庫
,,B0203001,燈塔牌奶油乳酪1K,20260817,20260817            ,102,151,苗栗倉庫
,,K0101020,丸米乾燥米麴,20260817,20260817            ,120,151,客訂品-台北倉
,,K0101220,丸勝花鰹薄片(去血合),20260817,20260817            ,29,151,客訂品-台北倉
,,A0102009,昭和霓虹土司專用粉25K,20260818,20260818            ,271,152,台中倉庫
,,E0101012,釜炊伊達鮮味鹽,20260818,20260818            ,35,152,客訂品-台北倉
,,A0202005,昭和鬆餅預拌粉1K,20260819,20260819            ,300,153,好好立和-台北倉
,,A0202005,昭和鬆餅預拌粉1K,20260819,20260819            ,19,153,苗栗倉庫
,,B0203001,燈塔牌奶油乳酪1K,20260819,20260819            ,120,153,台北倉庫
,,J0399063,創味唐揚炸雞醬汁2.1KG,20260819,20260819            ,2,153,台中倉庫
,,K0104001,NINBEN綜合厚削高湯包,20260820,20260820            ,20,154,客訂品-台北倉
,,L0102005,法國燕子牌起種酵母(老麵用)LV1,20260820,20260820            ,4,154,台中倉庫
,,V0201002,燒鳥用角串(15cm),20260820,20260820            ,4,154,台中倉庫
,,V0201002,燒鳥用角串(15cm),20260820,20260820            ,135,154,台北倉庫
,,H0305006,九鬼黑胡麻沖泡粉150G,20260821,20260821            ,20,155,台中倉庫
,,I0101024,梅原糖漬蘋果丁5mm1KG,20260822,20260822            ,5,156,客訂品-台北倉
,,J0501001,三州三河味醂1.8L,20260822,20260822            ,3,156,台中倉庫
,,A0112001,橫山製粉北海道產穗之力,20260823,20260823            ,4,157,台中倉庫
,,A0112001,橫山製粉北海道產穗之力,20260823,20260823            ,10,157,台中_調撥在途
,,A0112001,橫山製粉北海道產穗之力,20260823,20260823            ,20,157,台北倉庫
,,A0112001,橫山製粉北海道產穗之力,20260823,20260823            ,150,157,好好立和-台北倉
,,A0112001,橫山製粉北海道產穗之力,20260823,20260823            ,2,157,苗栗倉庫
,,B0301078,FOODHOOD高達起司絲,20260823,20260823            ,6,157,台中倉庫
,,B0301078,FOODHOOD高達起司絲,20260823,20260823            ,104,157,台北倉庫
,,A0101001,日清山茶花強力粉25K,20260824,20260824            ,90,158,台中倉庫
,,A0101001,日清山茶花強力粉25K,20260824,20260824            ,99,158,台北倉庫
,,B0301081,FOODHOOD100%莫扎瑞拉乳酪絲,20260824,20260824            ,96,158,大榮松山
,,B0301081,FOODHOOD100%莫扎瑞拉乳酪絲,20260824,20260824            ,1225,158,台北倉庫
,,B0301081,FOODHOOD100%莫扎瑞拉乳酪絲,20260824,20260824            ,240,158,苗栗倉庫
,,J0201031,Kenko原味萬用美乃滋(新包裝),20260824,20260824            ,1,158,台北倉庫
,,A0101001,日清山茶花強力粉25K,20260825,20260825            ,80,159,台中_調撥在途
,,A0101001,日清山茶花強力粉25K,20260825,20260825            ,920,159,好好立和-台北倉
,,A0101001,日清山茶花強力粉25K,20260825,20260825            ,350,159,苗栗倉庫
,,B0301027,KIRI吉利奶油乾酪1K,20260825,20260825            ,609,159,台中倉庫
,,B0301027,KIRI吉利奶油乾酪1K,20260825,20260825            ,332,159,台北倉庫
,,B0301027,KIRI吉利奶油乾酪1K,20260825,20260825            ,66,159,苗栗倉庫
,,K0101150,苗林行生麵條,20260825,20260825            ,250,159,客訂品-台北倉
,,K0301031,鹹蛋黃液,20260825,20260825            ,7,159,台中倉庫
,,F0101038,L'Opera阿特帕茲73%(鈕扣)產地巧克力5K,20260826,20260826            ,80,160,台北倉庫
,,I0202002,日銓杏桃乾(大)1K,20260826,20260826            ,1,160,苗栗倉庫
,,J0201012,Kenko五種堅果沙拉醬1L,20260826,20260826            ,810,160,好好立和-台北倉
,,H0401025,日本新潟魚沼越光米-白袋2KG,20260827,20260827            ,2,161,台中倉庫
,,H0401025,日本新潟魚沼越光米-白袋2KG,20260827,20260827            ,194,161,台北倉庫
,,H0401025,日本新潟魚沼越光米-白袋2KG,20260827,20260827            ,20,161,台北鎖貨倉
,,A0111008,布瑟T170裸麥粉25KG,20260828,20260828            ,3,162,客訂品-台中倉
,,A0111008,布瑟T170裸麥粉25KG,20260828,20260828            ,2,162,客訂品-台北倉
,,A0112003,橫山製粉北海道產小麥粉MD,20260828,20260828            ,80,162,好好立和-台北倉
,,I0507013,FOODHOOD中澤香草卡士達1KG,20260828,20260828            ,334,162,台北倉庫
,,K0301031,鹹蛋黃液,20260828,20260828            ,4,162,台北倉庫
,,A0112004,橫山製粉北海道產夢中麥,20260829,20260829            ,6,163,台中倉庫
,,A0112004,橫山製粉北海道產夢中麥,20260829,20260829            ,36,163,台北倉庫
,,A0112004,橫山製粉北海道產夢中麥,20260829,20260829            ,40,163,好好立和-台北倉
,,A0112004,橫山製粉北海道產夢中麥,20260829,20260829            ,1,163,苗栗倉庫
,,G0601018,丸久小山園抹茶(抹茶-洛綠)1KG,20260829,20260829            ,30,163,台北倉庫
,,G0601018,丸久小山園抹茶(抹茶-洛綠)1KG,20260829,20260829            ,70,163,好好立和-台北倉
,,I0404040,SICOLY覆盆子果泥(無加糖)1KG,20260829,20260829            ,28,163,台中倉庫
,,I0404040,SICOLY覆盆子果泥(無加糖)1KG,20260829,20260829            ,186,163,台北倉庫
,,I0404040,SICOLY覆盆子果泥(無加糖)1KG,20260829,20260829            ,60,163,同立倉儲
,,I0404040,SICOLY覆盆子果泥(無加糖)1KG,20260829,20260829            ,15,163,苗栗倉庫
,,I0507014,FOODHOOD牛奶卡士達(鮮乳坊乳源使用) 1KG,20260829,20260829            ,126,163,台中倉庫
,,I0507014,FOODHOOD牛奶卡士達(鮮乳坊乳源使用) 1KG,20260829,20260829            ,165,163,台北倉庫
,,I0507014,FOODHOOD牛奶卡士達(鮮乳坊乳源使用) 1KG,20260829,20260829            ,25,163,苗栗倉庫
,,K0101061,丸勝鰹魚柴魚片(花鰹KT),20260829,20260829            ,15,163,台中倉庫
,,K0101061,丸勝鰹魚柴魚片(花鰹KT),20260829,20260829            ,16,163,苗栗倉庫
,,B0403001,總統牌動物性鮮奶油35.1%1L,20260830,20260830            ,60,164,台北倉庫
,,G0603005,早和果樹園有田柑橘汁180ml,20260830,20260830            ,253,164,台北倉庫
,,G0603004,台灣雀巢金牌咖啡(金色)230G,20260831,20260831            ,34,165,台中倉庫
,,G0603004,台灣雀巢金牌咖啡(金色)230G,20260831,20260831            ,34,165,台北倉庫
,,G0603004,台灣雀巢金牌咖啡(金色)230G,20260831,20260831            ,82,165,苗栗倉庫
,,I0399006,FOODHOOD料理專用台灣花生醬200G,20260831,20260831            ,9,165,台中倉庫
,,I0399006,FOODHOOD料理專用台灣花生醬200G,20260831,20260831            ,36,165,台北倉庫
,,I0399007,FOODHOOD料理專用台灣花生醬1KG,20260831,20260831            ,18,165,台北倉庫
,,I0399008,FOODHOOD島砂糖台灣花生醬200G,20260831,20260831            ,12,165,台中倉庫
,,I0399008,FOODHOOD島砂糖台灣花生醬200G,20260831,20260831            ,48,165,台北倉庫
,,I0399010,FOODHOOD島砂糖台灣花生醬1KG,20260831,20260831            ,60,165,台北倉庫
,,J0302001,Fundokin分銅金青柚子辣椒500G,20260831,20260831            ,750,165,好好立和-台北倉
,,J0302002,Fundokin分銅金青柚子辣椒50G,20260831,20260831            ,10,165,苗栗倉庫
,,J0399027,丸米職人用紅味噌1K,20260831,20260831            ,48,165,台中倉庫
,,J0399027,丸米職人用紅味噌1K,20260831,20260831            ,13,165,苗栗倉庫
,,J0499025,東丸淡口醬油1.8L,20260831,20260831            ,30,165,台中倉庫
,,J0499025,東丸淡口醬油1.8L,20260831,20260831            ,31,165,台北倉庫
,,K0101020,丸米乾燥米麴,20260831,20260831            ,100,165,好好立和-台北倉
,,K0101094,新瀉妙高寒作里3年熟成辣椒醬,20260831,20260831            ,10,165,台北倉庫
,,K0101203,北海道汐吹細絲鹽昆布200G,20260831,20260831            ,222,165,台北倉庫
,,K0101203,北海道汐吹細絲鹽昆布200G,20260831,20260831            ,32,165,苗栗倉庫
,,K0101219,鹽漬櫻花M-5,20260831,20260831            ,7,165,台中倉庫
,,K0101219,鹽漬櫻花M-5,20260831,20260831            ,411,165,台北倉庫
,,K0101219,鹽漬櫻花M-5,20260831,20260831            ,8,165,苗栗倉庫
,,B0301081,FOODHOOD100%莫扎瑞拉乳酪絲,20260901,20260901            ,2568,166,大榮松山
,,B0301081,FOODHOOD100%莫扎瑞拉乳酪絲,20260901,20260901            ,288,166,台中倉庫
,,B0301085,FOODHOOD 高熔點乳酪丁,20260901,20260901            ,48,166,台中倉庫
,,B0301085,FOODHOOD 高熔點乳酪丁,20260901,20260901            ,126,166,台北倉庫
,,B0301085,FOODHOOD 高熔點乳酪丁,20260901,20260901            ,15,166,苗栗倉庫
,,H0305005,九鬼星印焙煎胡麻粒(金)1K,20260901,20260901            ,12,166,客訂品-台北倉
,,I0507015,FOODHOOD法國蒙太古奶油烏豆沙餡(餅用)1KG,20260901,20260901            ,115,166,台中倉庫
,,I0507015,FOODHOOD法國蒙太古奶油烏豆沙餡(餅用)1KG,20260901,20260901            ,131,166,台北倉庫
,,K0101221,一蘭豚骨拌拉麵,20260901,20260901            ,2552,166,指配倉
,,K0201017,梅全形燒海苔,20260901,20260901            ,19,166,台中倉庫
,,K0201171,Kenko Feel Free無油紫蘇沙拉醬1L,20260901,20260901            ,375,166,台北倉庫
,,K0201171,Kenko Feel Free無油紫蘇沙拉醬1L,20260901,20260901            ,41,166,苗栗倉庫
,,G0601026,丸久小山園抹茶(含綠藻)1KG,20260902,20260902            ,10,167,台中_調撥在途
,,G0601026,丸久小山園抹茶(含綠藻)1KG,20260902,20260902            ,70,167,台北倉庫
,,G0601026,丸久小山園抹茶(含綠藻)1KG,20260902,20260902            ,70,167,好好立和-台北倉
,,I0503004,秉豐台灣麵包蜜紅豆3.6KG,20260902,20260902            ,6,167,台中倉庫
,,I0503004,秉豐台灣麵包蜜紅豆3.6KG,20260902,20260902            ,4,167,台北倉庫
,,K0201097,Kenko TB 低卡無油洋蔥沙拉醬1L,20260902,20260902            ,45,167,台中倉庫
,,A0313006,FOODHOOD新鮮油炸用麵包粉,20260903,20260903            ,288,168,同立倉儲
,,B0199009,法國蒙太古Montaigu發酵奶油片2KG,20260903,20260903            ,440,168,台北倉庫
,,B0199009,法國蒙太古Montaigu發酵奶油片2KG,20260903,20260903            ,8775,168,好好立和-台北倉
,,B0199009,法國蒙太古Montaigu發酵奶油片2KG,20260903,20260903            ,125,168,苗栗倉庫
,,K0101047,Marusaya煮干粉1K,20260903,20260903            ,1,168,台中倉庫
,,K0301030,鹹蛋黃粉,20260903,20260903            ,4,168,台北倉庫
,,A0101003,日清百合花法國粉25K,20260904,20260904            ,7,169,台中倉庫
,,A0101003,日清百合花法國粉25K,20260904,20260904            ,49,169,玉裕寄倉
,,G0104019,國盛藏出辛口1.8L,20260904,20260904            ,20,169,台中倉庫
,,G0104019,國盛藏出辛口1.8L,20260904,20260904            ,18,169,台中_調撥在途
,,G0104019,國盛藏出辛口1.8L,20260904,20260904            ,125,169,台北倉庫
,,G0104019,國盛藏出辛口1.8L,20260904,20260904            ,150,169,好好立和-台北倉
,,G0104019,國盛藏出辛口1.8L,20260904,20260904            ,7,169,苗栗倉庫
,,H0399039,可樂拿椰子粉11.34K,20260904,20260904            ,410,169,客訂品-苗栗倉
,,H0399040,椰子粉1K,20260904,20260904            ,11,169,苗栗倉庫
,,I0101007,梅原檸檬皮丁10K,20260904,20260904            ,1,169,台北倉庫
,,I0101007,梅原檸檬皮丁10K,20260904,20260904            ,1,169,苗栗倉庫
,,G0502002,柚子屋本店100%柚子汁720ML,20260905,20260905            ,40,170,台中倉庫
,,G0502002,柚子屋本店100%柚子汁720ML,20260905,20260905            ,98,170,台北倉庫
,,H0305002,九鬼星印焙煎胡麻粒(白)1K,20260905,20260905            ,96,170,台北倉庫
,,H0305007,九鬼深焙胡麻粉(金)70G,20260905,20260905            ,5,170,台北倉庫
,,H0305007,九鬼深焙胡麻粉(金)70G,20260905,20260905            ,3,170,苗栗倉庫
,,I0699012,FOODHOOD草莓脆片1KG,20260905,20260905            ,120,170,客訂品-台中倉
,,J0399065,創味蕎麥麵麵味露1.8L,20260905,20260905            ,45,170,台中倉庫
,,J0399065,創味蕎麥麵麵味露1.8L,20260905,20260905            ,23,170,台北倉庫
,,J0499023,湯淺醬藏白醬油720ML,20260905,20260905            ,118,170,台北倉庫
,,K0301032,黃金鵝油香蔥,20260905,20260905            ,18,170,苗栗倉庫
,,G0601001,森半抹茶粉(綠藻)500G,20260907,20260907            ,1,172,台中倉庫
,,G0601001,森半抹茶粉(綠藻)500G,20260907,20260907            ,1,172,苗栗倉庫
,,B0199014,法國蒙太古Montaigu發酵塊狀奶油500G,20260908,20260908            ,189,173,台中倉庫
,,B0199014,法國蒙太古Montaigu發酵塊狀奶油500G,20260908,20260908            ,1036,173,台北倉庫
,,B0199014,法國蒙太古Montaigu發酵塊狀奶油500G,20260908,20260908            ,580,173,好好立和-台北倉
,,B0199014,法國蒙太古Montaigu發酵塊狀奶油500G,20260908,20260908            ,168,173,苗栗倉庫
,,B0301081,FOODHOOD100%莫扎瑞拉乳酪絲,20260908,20260908            ,3780,173,大榮松山
,,B0301082,FOODHOOD雙色乳酪絲,20260908,20260908            ,1104,173,大榮松山
,,J0201032,Kenko餐飲風味美乃滋(新包裝),20260908,20260908            ,1,173,苗栗倉庫
,,Z0010002,CAPUTO 00 麵粉(咖)25KG(製麵專用),20260908,20260908            ,9.0205620750794E-17,173,製麵部加工倉
,,F0201003,L'Opera碎粒義大利榛果醬50% 6K,20260909,20260909            ,2,174,好食在
,,F0401036,L'Opera碎粒義大利榛果醬50% 100G(樣品用),20260909,20260909            ,2,174,台北倉庫
,,F0401033,L'Opera開心果醬1K,20260910,20260910            ,83,175,台北鎖貨倉
,,F0401033,L'Opera開心果醬1K,20260910,20260910            ,6,175,苗栗倉庫
,,G0603005,早和果樹園有田柑橘汁180ml,20260910,20260910            ,300,175,好好立和-台北倉
,,I0101004,梅原橘皮薄片(絲)1K,20260910,20260910            ,1,175,台中倉庫
,,I0101007,梅原檸檬皮丁10K,20260910,20260910            ,1,175,台中倉庫
,,I0101007,梅原檸檬皮丁10K,20260910,20260910            ,2,175,台北倉庫
,,I0101007,梅原檸檬皮丁10K,20260910,20260910            ,1,175,苗栗倉庫
,,K0101170,Marusaya枯本節,20260910,20260910            ,2,175,客訂品-台北倉
,,L0201005,法國美極麵包改良劑M1% 2K,20260910,20260910            ,1,175,台中倉庫
,,L0201005,法國美極麵包改良劑M1% 2K,20260910,20260910            ,5,175,苗栗倉庫
,,M0502001,FOODHOOD美式煙燻烤牛肉Pastrami 60G,20260910,20260910            ,7,175,苗栗倉庫
,,A0111005,布瑟T80石磨小麥粉25KG,20260911,20260911            ,1,176,客訂品-台北倉
,,A0111007,布瑟T130裸麥粉25KG,20260911,20260911            ,1,176,騏通低溫倉
,,I0101024,梅原糖漬蘋果丁5mm1KG,20260911,20260911            ,1,176,客訂品-台北倉
,,J0109020,火乃國酸橘醋醬汁1L,20260911,20260911            ,33,176,客訂品-台中倉
,,J0109045,火乃國酸橘醋醬汁1L（PB商品）,20260911,20260911            ,26,176,客訂品-台北倉
,,J0399091,Plum梅肉醬280G,20260911,20260911            ,2,176,苗栗倉庫
,,K0101022,丸米生鹽麴輸出用(小包裝),20260911,20260911            ,320,176,好好立和-台北倉
,,K0101162,創味豚骨高湯1.8L,20260911,20260911            ,22,176,台中倉庫
,,K0101162,創味豚骨高湯1.8L,20260911,20260911            ,13,176,苗栗倉庫
,,I0507014,FOODHOOD牛奶卡士達(鮮乳坊乳源使用) 1KG,20260912,20260912            ,439,177,台北倉庫
,,K0301029,FOODHOOD冷凍鹹蛋黃,20260912,20260912            ,80,177,客訂品-台北倉
,,A0111023,布瑟T65法國小麥粉25KG,20260914,20260914            ,110,179,騏通低溫倉
,,I0599009,Lubeca德國杏仁膏(箱),20260914,20260914            ,6,179,台中倉庫
,,I0599009,Lubeca德國杏仁膏(箱),20260914,20260914            ,90,179,台北倉庫
,,I0599010,Lubeca德國杏仁膏1KG,20260914,20260914            ,23,179,台北倉庫
,,B0301081,FOODHOOD100%莫扎瑞拉乳酪絲,20260915,20260915            ,2700,180,大榮松山
,,B0301081,FOODHOOD100%莫扎瑞拉乳酪絲,20260915,20260915            ,1080,180,台中倉庫
,,I0699011,FOODHOOD草莓乾(整顆)3KG,20260915,20260915            ,4,180,台北倉庫
,,I0699011,FOODHOOD草莓乾(整顆)3KG,20260915,20260915            ,3,180,苗栗倉庫
,,A0101082,日清阿爾法Z美味+小麥粉,20260916,20260916            ,3,181,客訂品-台中倉
,,A0101082,日清阿爾法Z美味+小麥粉,20260916,20260916            ,2,181,客訂品-台北倉
,,A0101082,日清阿爾法Z美味+小麥粉,20260916,20260916            ,4,181,客訂品-苗栗倉
,,A0299014,千層預拌粉,20260916,20260916            ,60,181,苗栗倉庫
,,A0105008,大陽製粉麥嵐綺法國粉25KG,20260917,20260917            ,5,182,台中倉庫
,,A0105008,大陽製粉麥嵐綺法國粉25KG,20260917,20260917            ,5,182,台北倉庫
,,H0305006,九鬼黑胡麻沖泡粉150G,20260917,20260917            ,24,182,苗栗倉庫
